timestamp,gpu_temp,resolution,percentage,actual_fps,gpu_load,cpu_load
1970-01-01 02:37:58.845,57.437,640,1.0,23.01,59.5,18.4
1970-01-01 02:37:59.349,57.25,640,1.0,24.63,89.7,17.6
1970-01-01 02:37:59.856,57.25,640,1.0,23.55,42.8,18.2
1970-01-01 02:38:00.360,57.125,640,1.0,24.09,48.7,17.9
1970-01-01 02:38:00.865,57.156,640,1.0,24.23,60.1,18.5
1970-01-01 02:38:01.369,57.156,640,1.0,24.45,71.3,19.3
1970-01-01 02:38:01.876,57.406,640,1.0,24.20,89.4,19.0
1970-01-01 02:38:02.380,57.187,640,1.0,24.49,88.8,18.3
1970-01-01 02:38:02.888,57.437,640,1.0,24.14,70.2,19.8
1970-01-01 02:38:03.392,57.25,640,1.0,23.61,77.8,19.7
1970-01-01 02:38:03.899,57.343,640,1.0,24.53,48.6,18.4
1970-01-01 02:38:04.403,57.25,640,1.0,24.55,56.9,17.9
1970-01-01 02:38:04.910,57.218,640,1.0,23.55,78.1,18.9
1970-01-01 02:38:05.414,57.687,640,1.0,23.32,82.4,18.5
1970-01-01 02:38:05.921,57.156,640,1.0,24.47,85.9,18.4
1970-01-01 02:38:06.425,57.468,640,1.0,24.38,56.7,19.3
1970-01-01 02:38:06.931,57.312,640,1.0,24.29,59.1,18.6
1970-01-01 02:38:07.435,57.187,640,1.0,23.30,78.7,20.2
1970-01-01 02:38:07.942,57.406,640,1.0,24.03,85.1,19.4
1970-01-01 02:38:08.446,57.593,640,1.0,24.16,76.8,19.2
1970-01-01 02:38:08.952,57.093,640,1.0,23.03,84.4,18.9
1970-01-01 02:38:09.456,57.437,640,1.0,24.74,59.5,18.0
1970-01-01 02:38:09.963,57.343,640,1.0,24.55,57.7,17.6
1970-01-01 02:38:10.467,57.156,640,1.0,24.26,73.8,19.9
1970-01-01 02:38:10.973,57.406,640,1.0,23.48,63.6,19.2
1970-01-01 02:38:11.478,57.218,640,1.0,23.57,97.2,17.6
1970-01-01 02:38:11.983,57.156,640,1.0,24.40,93.0,19.1
1970-01-01 02:38:12.487,57.375,640,1.0,24.25,78.8,19.3
1970-01-01 02:38:12.994,57.218,640,1.0,24.06,53.5,19.5
1970-01-01 02:38:13.497,57.156,640,1.0,24.09,44.2,18.3
1970-01-01 02:38:14.004,57.375,640,1.0,24.67,91.1,19.5
1970-01-01 02:38:14.508,57.437,640,1.0,24.52,81.6,18.3
1970-01-01 02:38:15.015,57.125,640,1.0,23.68,83.0,18.5
1970-01-01 02:38:15.519,57.468,640,1.0,23.73,85.6,20.2
1970-01-01 02:38:16.027,57.281,640,1.0,24.79,57.5,19.1
1970-01-01 02:38:16.533,57.437,640,1.0,22.37,89.3,17.9
1970-01-01 02:38:17.039,57.093,640,1.0,24.53,74.4,19.0
1970-01-01 02:38:17.542,57.156,640,1.0,23.53,80.8,19.2
1970-01-01 02:38:18.048,57.281,640,1.0,23.82,53.4,19.2
1970-01-01 02:38:18.552,57.437,640,1.0,23.60,59.2,18.7
1970-01-01 02:38:19.058,57.093,640,1.0,24.75,81.4,17.6
1970-01-01 02:38:19.562,57.468,640,1.0,24.46,66.1,18.9
1970-01-01 02:38:20.068,57.25,640,1.0,24.28,87.1,19.2
1970-01-01 02:38:20.573,57.156,640,1.0,23.80,91.1,18.9
1970-01-01 02:38:21.079,57.218,640,1.0,24.59,53.2,19.3
1970-01-01 02:38:21.583,57.187,640,1.0,24.09,79.4,18.1
1970-01-01 02:38:22.089,57.156,640,1.0,24.49,63.7,18.4
1970-01-01 02:38:22.593,57.468,640,1.0,24.52,93.5,19.7
1970-01-01 02:38:23.099,57.281,640,1.0,23.20,74.2,18.8
1970-01-01 02:38:23.603,57.125,640,1.0,22.11,68.3,18.1
1970-01-01 02:38:24.110,57.281,640,1.0,24.53,96.8,17.9
1970-01-01 02:38:24.615,57.156,640,1.0,23.15,57.1,18.7
1970-01-01 02:38:25.122,57.125,640,1.0,23.73,62.5,17.6
1970-01-01 02:38:25.626,57.375,640,1.0,23.35,59.4,19.0
1970-01-01 02:38:26.133,57.656,640,1.0,24.32,91.9,19.3
1970-01-01 02:38:26.637,57.468,640,1.0,24.46,88.5,19.4
1970-01-01 02:38:27.144,57.375,640,1.0,23.84,70.4,20.2
1970-01-01 02:38:27.648,57.312,640,1.0,24.95,72.8,20.4
1970-01-01 02:38:28.154,57.25,640,1.0,23.60,55.2,19.0
1970-01-01 02:38:28.658,57.156,640,1.0,23.70,44.0,18.4
1970-01-01 02:38:29.164,57.656,640,1.0,24.65,82.5,18.3
1970-01-01 02:38:29.668,57.375,640,1.0,24.32,63.7,17.2
1970-01-01 02:38:30.175,57.25,640,1.0,23.69,97.1,18.6
1970-01-01 02:38:30.679,57.218,640,1.0,24.35,98.1,18.8
1970-01-01 02:38:31.186,57.156,640,1.0,24.25,81.7,17.5
1970-01-01 02:38:31.691,57.093,640,1.0,24.49,90.6,18.3
1970-01-01 02:38:32.197,57.218,640,1.0,24.41,45.5,19.6
1970-01-01 02:38:32.701,57.156,640,1.0,24.09,82.7,19.1
1970-01-01 02:38:33.208,57.562,640,1.0,23.58,56.9,18.1
1970-01-01 02:38:33.711,57.375,640,1.0,24.22,94.5,18.8
1970-01-01 02:38:34.218,57.281,640,1.0,24.45,97.1,17.5
1970-01-01 02:38:34.723,57.093,640,1.0,23.78,69.0,17.8
1970-01-01 02:38:35.230,57.25,640,1.0,23.56,83.1,18.2
1970-01-01 02:38:35.734,57.125,640,1.0,23.26,51.3,19.5
1970-01-01 02:38:36.240,57.468,640,1.0,24.46,58.4,20.0
1970-01-01 02:38:36.743,57.406,640,1.0,25.14,80.8,19.8
1970-01-01 02:38:37.250,57.5,640,1.0,24.55,78.7,19.4
1970-01-01 02:38:37.754,57.312,640,1.0,24.47,68.4,20.2
1970-01-01 02:38:38.259,57.25,640,1.0,24.56,65.7,19.5
1970-01-01 02:38:38.763,57.218,640,1.0,24.57,84.1,19.3
1970-01-01 02:38:39.268,57.5,640,1.0,25.11,84.4,19.6
1970-01-01 02:38:39.772,57.312,640,1.0,25.13,59.8,20.6
1970-01-01 02:38:40.279,57.156,640,1.0,24.80,79.1,20.0
1970-01-01 02:38:40.783,57.218,640,1.0,24.50,68.2,21.3
1970-01-01 02:38:41.290,57.281,640,1.0,23.47,94.1,19.8
1970-01-01 02:38:41.794,57.218,640,1.0,25.13,91.4,19.7
1970-01-01 02:38:42.302,57.093,640,1.0,24.61,53.0,19.0
1970-01-01 02:38:42.805,57.312,640,1.0,23.02,87.0,20.1
1970-01-01 02:38:43.313,57.437,640,1.0,24.42,58.2,19.1
1970-01-01 02:38:43.817,57.187,640,1.0,23.56,59.6,18.7
1970-01-01 02:38:44.324,57.468,640,1.0,24.06,70.9,17.8
1970-01-01 02:38:44.828,57.156,640,1.0,24.08,62.2,19.2
1970-01-01 02:38:45.334,57.25,640,1.0,24.44,88.6,19.3
1970-01-01 02:38:45.838,57.187,640,1.0,24.25,68.4,20.3
1970-01-01 02:38:46.344,57.375,640,1.0,23.57,84.0,19.3
1970-01-01 02:38:46.849,57.187,640,1.0,23.81,44.1,20.0
1970-01-01 02:38:47.355,57.468,640,1.0,24.81,49.4,19.2
1970-01-01 02:38:47.859,57.312,640,1.0,24.71,78.0,18.3
1970-01-01 02:38:48.366,57.187,640,1.0,24.74,59.7,19.3
1970-01-01 02:38:48.871,57.218,640,1.0,23.51,87.5,18.6
1970-01-01 02:38:49.377,57.218,640,1.0,24.06,93.4,20.9
1970-01-01 02:38:49.881,57.625,640,1.0,24.99,57.6,19.0
1970-01-01 02:38:50.388,57.437,640,1.0,23.99,85.2,20.3
