timestamp,gpu_temperature,resolution,fps,gpu_load,cpu_load
1970-01-01 02:17:27.645,57.781,640,23.97,90.4,19.1
1970-01-01 02:17:28.152,57.937,640,24.05,77.3,18.1
1970-01-01 02:17:28.656,57.781,640,22.95,89.0,18.9
1970-01-01 02:17:29.164,57.687,640,24.27,73.1,19.0
1970-01-01 02:17:29.667,57.718,640,24.22,95.7,18.2
1970-01-01 02:17:30.175,57.687,640,23.93,82.1,17.9
1970-01-01 02:17:30.679,58.156,640,23.07,84.8,18.4
1970-01-01 02:17:31.186,57.812,640,23.07,93.1,18.2
1970-01-01 02:17:31.689,57.843,640,22.97,77.5,19.3
1970-01-01 02:17:32.196,57.906,640,23.87,83.4,18.3
1970-01-01 02:17:32.700,57.75,640,23.77,62.1,18.0
1970-01-01 02:17:33.206,57.812,640,24.29,97.0,19.4
1970-01-01 02:17:33.710,58.187,640,23.46,88.3,18.5
1970-01-01 02:17:34.217,57.656,640,23.82,75.0,18.6
1970-01-01 02:17:34.721,58.0,640,24.32,84.8,17.7
1970-01-01 02:17:35.229,57.812,640,23.53,47.6,18.7
1970-01-01 02:17:35.733,57.718,640,22.91,54.3,19.4
1970-01-01 02:17:36.240,57.843,640,23.82,60.7,18.5
1970-01-01 02:17:36.744,57.812,640,24.49,47.6,19.5
1970-01-01 02:17:37.250,57.718,640,24.52,95.3,18.0
1970-01-01 02:17:37.754,58.062,640,24.27,81.2,20.5
1970-01-01 02:17:38.260,57.625,640,24.17,87.3,19.9
1970-01-01 02:17:38.764,57.75,640,24.35,89.2,20.0
1970-01-01 02:17:39.270,57.781,640,23.94,57.3,18.7
1970-01-01 02:17:39.773,57.687,640,23.83,64.0,18.8
1970-01-01 02:17:40.279,57.656,640,23.49,47.0,17.9
1970-01-01 02:17:40.783,57.968,640,23.98,49.2,19.4
1970-01-01 02:17:41.290,57.906,640,23.68,89.4,18.5
1970-01-01 02:17:41.795,57.812,640,24.36,79.9,19.4
1970-01-01 02:17:42.301,57.718,640,24.34,67.9,19.6
1970-01-01 02:17:42.805,57.687,640,23.96,51.8,19.4
1970-01-01 02:17:43.312,57.656,640,24.33,48.0,20.2
1970-01-01 02:17:43.816,58.0,640,23.59,80.5,19.0
1970-01-01 02:17:44.323,57.718,640,24.20,80.4,18.9
1970-01-01 02:17:44.827,57.968,640,24.15,82.7,18.5
1970-01-01 02:17:45.333,57.843,640,24.47,89.2,18.3
1970-01-01 02:17:45.836,57.687,640,24.59,57.8,19.2
1970-01-01 02:17:46.342,57.656,640,23.91,70.2,19.5
1970-01-01 02:17:46.846,57.906,640,22.88,44.7,19.0
1970-01-01 02:17:47.353,57.656,640,23.53,74.0,17.9
1970-01-01 02:17:47.857,57.875,640,23.85,59.8,19.0
1970-01-01 02:17:48.363,57.718,640,23.91,73.1,19.0
1970-01-01 02:17:48.867,57.781,640,24.88,62.7,20.2
1970-01-01 02:17:49.373,57.687,640,24.40,61.9,18.5
1970-01-01 02:17:49.876,58.062,640,24.44,90.3,18.9
1970-01-01 02:17:50.382,57.906,640,23.63,93.4,17.9
1970-01-01 02:17:50.886,57.75,640,24.12,57.9,18.8
1970-01-01 02:17:51.392,57.812,640,24.20,62.2,19.6
1970-01-01 02:17:51.896,57.937,640,23.90,49.4,18.8
1970-01-01 02:17:52.402,57.687,640,23.96,49.4,19.7
1970-01-01 02:17:52.906,57.968,640,23.18,81.0,20.1
1970-01-01 02:17:53.413,57.906,640,24.47,77.7,19.6
1970-01-01 02:17:53.916,57.812,640,23.76,76.8,19.0
1970-01-01 02:17:54.423,57.781,640,24.18,83.2,18.7
1970-01-01 02:17:54.929,57.718,640,24.43,48.2,18.9
1970-01-01 02:17:55.435,57.718,640,24.47,57.3,19.7
1970-01-01 02:17:55.939,57.968,640,24.09,68.3,18.8
1970-01-01 02:17:56.445,58.156,640,23.76,50.8,18.3
1970-01-01 02:17:56.948,57.75,640,24.28,88.6,19.8
1970-01-01 02:17:57.455,57.937,640,24.45,88.3,19.7
1970-01-01 02:17:57.958,57.812,640,24.24,80.0,21.7
1970-01-01 02:17:58.465,58.062,640,23.90,83.9,20.0
1970-01-01 02:17:58.968,57.843,640,23.90,52.3,20.0
1970-01-01 02:17:59.475,57.906,640,24.31,42.6,18.5
1970-01-01 02:17:59.978,57.843,640,23.85,84.5,18.6
1970-01-01 02:18:00.485,57.937,640,22.91,44.1,18.7
1970-01-01 02:18:00.989,58.093,640,24.42,78.0,20.3
1970-01-01 02:18:01.495,58.218,640,23.80,69.2,19.8
1970-01-01 02:18:01.999,58.062,640,23.84,91.1,19.4
1970-01-01 02:18:02.506,57.906,640,23.86,82.7,20.1
1970-01-01 02:18:03.010,57.968,640,23.45,96.0,21.1
1970-01-01 02:18:03.516,57.875,640,24.37,60.9,18.6
1970-01-01 02:18:04.020,57.875,640,23.56,93.0,18.7
1970-01-01 02:18:04.527,58.125,640,24.21,94.9,17.8
1970-01-01 02:18:05.030,58.031,640,23.93,96.1,17.6
1970-01-01 02:18:05.536,57.781,640,24.52,94.9,18.8
1970-01-01 02:18:06.040,57.718,640,23.32,64.6,18.9
1970-01-01 02:18:06.547,57.781,640,24.39,75.2,19.0
1970-01-01 02:18:07.051,57.875,640,22.14,88.7,18.3
1970-01-01 02:18:07.558,58.187,640,24.43,80.8,19.8
1970-01-01 02:18:08.063,58.0,640,24.13,94.2,19.4
1970-01-01 02:18:08.570,58.125,640,24.70,42.5,19.6
1970-01-01 02:18:09.074,57.906,640,23.83,57.1,18.7
1970-01-01 02:18:09.580,57.812,640,23.76,64.5,18.4
1970-01-01 02:18:10.084,57.781,640,24.32,47.1,17.9
1970-01-01 02:18:10.591,57.906,640,24.15,78.9,20.2
1970-01-01 02:18:11.095,57.812,640,24.02,46.6,19.2
1970-01-01 02:18:11.602,58.093,640,23.76,91.1,18.7
1970-01-01 02:18:12.106,57.937,640,23.83,80.8,19.6
1970-01-01 02:18:12.612,58.093,640,22.99,88.3,19.5
1970-01-01 02:18:13.116,57.812,640,24.26,82.3,18.9
1970-01-01 02:18:13.623,57.843,640,23.99,48.0,18.0
1970-01-01 02:18:14.126,57.843,640,22.23,65.4,17.8
1970-01-01 02:18:14.632,58.187,640,22.25,67.7,16.6
1970-01-01 02:18:15.136,57.937,640,23.41,45.6,17.1
1970-01-01 02:18:15.642,57.812,640,22.90,90.5,17.9
1970-01-01 02:18:16.146,57.781,640,22.77,78.6,17.5
1970-01-01 02:18:16.654,57.875,640,22.48,76.3,19.2
1970-01-01 02:18:17.158,57.718,640,24.27,57.7,19.0
1970-01-01 02:18:17.663,57.968,640,23.74,61.9,19.2
1970-01-01 02:18:18.167,57.937,640,23.01,57.0,17.8
1970-01-01 02:18:18.674,58.0,640,24.46,74.7,18.7
1970-01-01 02:18:19.178,57.875,640,23.64,57.7,18.8
1970-01-01 02:18:19.683,57.781,640,24.20,63.4,17.6
1970-01-01 02:18:20.187,57.75,640,23.79,43.1,19.4
1970-01-01 02:18:20.694,58.062,640,23.94,80.3,18.3
1970-01-01 02:18:21.197,57.937,640,23.48,67.8,18.9
1970-01-01 02:18:21.704,57.906,640,23.83,91.3,19.2
1970-01-01 02:18:22.207,57.812,640,23.98,96.9,18.5
1970-01-01 02:18:22.711,58.062,640,24.47,62.5,19.5
1970-01-01 02:18:23.215,57.906,640,24.39,78.4,20.5
1970-01-01 02:18:23.721,57.843,640,23.73,47.6,18.4
1970-01-01 02:18:24.224,57.781,640,23.66,76.2,17.4
1970-01-01 02:18:24.731,57.875,640,24.31,49.9,18.7
1970-01-01 02:18:25.235,57.937,640,23.50,61.6,18.5
1970-01-01 02:18:25.741,58.031,640,22.91,59.3,19.3
1970-01-01 02:18:26.244,57.812,640,24.49,57.4,18.5
1970-01-01 02:18:26.751,57.781,640,24.12,51.9,18.8
